"Text";"Id"
"RT @folha: Após ameaçar Globo e Folha, Bolsonaro diz que Lula defende censura da mídia; presidente ameaçou não renovar concessão da TV Glob…";"1194009346306461698"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009345228525570"
"RT @IvanValente: Moro ao polemizar com Lula abertamente confirma o que todos sabemos, ou seja, a vocação política reacionária do pseudo-jui…";"1194009345165537280"
"RT @EoLili2010: @Boscardin É o único que tá descendo porrada no Bolsonaro e no Lula. Isso diz muita coisa...";"1194009343114563584"
"Bolsonaro ameaça acionar Lei de Segurança Nacional contra Lula - https://t.co/z4mPR8h7ju";"1194009340702863360"
"Bolsonaro é ovacionado e dá grito tribal na Paraíba (veja o vídeo) https://t.co/qUXNXe2PBx";"1194009339712933888"
"RT @OlavoOpressor: Na famosa declaração do Eduardo Bolsonaro sobre o AI-5, tudo o que ele fez foi apontar a uma possibilidade histórica e e…";"1194009338672758784"
"@Eder57058979 Pergunta para o Bolsonaro o q ele foi fazer na Arábia e na China, gado idiota";"1194009336923721728"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194009334746931201"
"RT @claudioedantas: EXCLUSIVO: “TEM UMA LINHA DE INVESTIGAÇÃO DE ALGUÉM PRÓXIMO DE MIM”, DIZ BOLSONARO SOBRE CASO ADÉLIO https://t.co/dnQoy…";"1194009334545633282"
"RT @heldermaldonado: Bolsonaro sairá do PSL e fundará o Aliança. E de aliança ele entende bem. Ja trocou tres vezes. Para agilizar o proces…";"1194009333736050689"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194009333169840128"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194009328891641857"
"RT @RenovaMidia: O governo Jair Bolsonaro anunciou um programa que visa incentivar a contratação de jovens entre 18 e 29 anos.

De acordo c…";"1194009328644169728"
"RT @OGlobo_Mundo: Líder da ala radical da oposição na Bolívia esteve com chanceler de @JairBolsonaro em maio deste ano. https://t.co/8Ccfbo…";"1194009327583055872"
"RT @Carla_Margarete: Será o maior partido deste país!! 
https://t.co/JVVktLf9BE via @portalr7";"1194009327541112832"
"@MarcosQuezado1 Deixa ele falar enquanto ele fala Bolsonaro trabalha e na hora certa vai falar ou agir";"1194009327436214273"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194009326425432064"
"RT @claudioedantas: EXCLUSIVO: “TEM UMA LINHA DE INVESTIGAÇÃO DE ALGUÉM PRÓXIMO DE MIM”, DIZ BOLSONARO SOBRE CASO ADÉLIO https://t.co/dnQoy…";"1194009325892710401"
"RT @OsvladPereira: “Nosso papel é diminuir cada vez mais a guerra que vivemos no Brasil!”, afirmou o Presidente Bolsonaro,
que agradece apo…";"1194009325884321792"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194009324793806848"
"RT @GeneralGirao: Declarações dos marginais do PT que acabaram de ser soltos, pela irresponsável decisão de seus 'ministros-defensores' do…";"1194009324516978693"
"Bolsonaro pretende sair do PSL https://t.co/0lStZwYZXq";"1194009321551650825"
"Perito diz que Carlos Bolsonaro editou áudios da portaria do condomínio https://t.co/Fk7Yx8TuH0";"1194009320880574466"
"Tudo que eu queria era assistir Eu não sou uma bruxa de 20:30 no museu mas a prova de amanhã me impossibilita 
Bolsonaro me mate agora";"1194009320465285122"
"RT @Nazireu7: Babaca, quem dessimina ódio, revolta, rancor, a perseguição aos inimigo é vc. Vc q quer metralhar a petralhada. Quem precisa…";"1194009319882264577"
"RT @stsbotti: Eduardo Bolsonaro sugeriu um novo AI-5. A esquerda demonstrou histeria e a direita complacência.

Lula disse que devemos segu…";"1194009316392677379"
"RT @valoreconomico: É provável que o presidente Bolsonaro deixe o PSL amanhã, diz Eduardo

https://t.co/5dBAHawZeH";"1194009315121782785"
"RT @OlavoOpressor: Na famosa declaração do Eduardo Bolsonaro sobre o AI-5, tudo o que ele fez foi apontar a uma possibilidade histórica e e…";"1194009313225924619"
"@RachelSherazade Este cidadão não tinha porte, ou seja, não era um cidadão preparado e sem permissão para andar armado. Quanto ao veículo com adesivo do Bolsonaro, não era dele.";"1194009311472750597"
"Bolsonaro precisa de 250mil assinaturas pra montar um partido
Em quantos minutos vc acha que ele consegue isso
#ImpeachmentGilmarMendes 
#imp";"1194009308062765059"
"RT @lelispatricia: Mais uma vez vou começar o dia perguntando:

O que melhorou diretamente na sua vida após a eleição do Bolsonaro?

•Regra…";"1194009304199770115"
"RT @MaizaNatal: Bolsonaro assina MP que extingue DPVAT https://t.co/R1shxkqrrf";"1194009303847448578"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194009302723416066"
"RT @JacBolsonaro: Bolsonaro decidiu sair do PSL e criar um partido recomeçando do zero. Tem nosso total apoio. Será anunciado a criação de…";"1194009302668890112"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009302610202629"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194009302396260354"
"RT @DCM_online: Bolsonaro libera R$ 20 milhões a cada deputado que votou contra a aposentadoria do trabalhador https://t.co/97PdYfDvx6";"1194009302123655168"
"RT @brupls: quem foi o retardado que preferiu ter mais 1h hora de sol de manhã do que a tarde ah claro foi o imbecil do bolsonaro";"1194009301200887809"
"Eduardo Bolsonaro fez coisa realmente pior e esse senhor ficou calado. https://t.co/IzQXrg1D4E";"1194009301129531392"
"RT @claudioedantas: EXCLUSIVO: 'A LEI DE SEGURANÇA NACIONAL ESTÁ AÍ PARA SER USADA', DIZ BOLSONARO SOBRE LULA. (PARTE 1)
https://t.co/oO0qw…";"1194009298654904325"
"RT @kabokiko: Ditadorzinho de merda segue ameaçando a democracia

Bolsonaro sobre Lula: 'A Lei de Segurança Nacional está aí para ser usada…";"1194009296633290753"
"RT @a_postagem: https://t.co/v8gLRot5BN

ABI entra com notícia crime no STF contra Bolsonaro: obstrução de Justiça nas gravações do caso Ma…";"1194009295752507393"
"RT @GeraldoWinter: Esse Bozo é um cara podre, muito podre!
Mais sujo que pau de galinheiro!

https://t.co/S62BnKY4el";"1194009295337271297"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194009294028640256"
"RT @JoelitonBr: Hoje presidente Bolsonaro na Record? https://t.co/nUi9tmbw5A";"1194009293181374464"
"RT @PastorMalafaia: BOLSONARO TEM RAZÃO ! O eleitor tem que ter o comprovante do voto eletrônico. EVITA A FRAUDE, ROUBALHEIRA! Evo Morales,…";"1194009292984213506"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194009292241821701"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009291654606849"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009290773843968"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009287460315139"
"RT @UOLEsporte: Bolsonaro prevê que Gabigol fará gol da vitória do Flamengo na Libertadores https://t.co/IBkrLMVWeC";"1194009284939583488"
"Bolsonaro veta Joice  @joicehasselmann mais cinco em reunião para anunciar saída do PSL -  https://t.co/9AcKVipkx2";"1194009283710640128"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009282955624448"
"RT @OsvladPereira: “Nosso papel é diminuir cada vez mais a guerra que vivemos no Brasil!”, afirmou o Presidente Bolsonaro,
que agradece apo…";"1194009282775277570"
"RT @AlencarBraga13: ABSOURDO! Em uma transmissão pública de TV e em uma solenidade oficial, BOLSONARO ADMITE QUE SÓ VIROU PRESIDENTE PORQUE…";"1194009282716618753"
"RT @fariasbolsogata: ?BOLSONARO VETA PEPPA NA REUNIÃO DO PSL
O PRESIDENTE @jairbolsonaro CONVOCOU REUNIÃO DO PSL PARA ANUNCIAR  SUA SAÍDA D…";"1194009280883646470"
"RT @EricoDietrich: Se depois de um impeachiment sem motivo, seguido de um governo desastroso do Temer, uma prisão árbitraria de Lula, uma e…";"1194009280795611139"
"RT @claudioedantas: “Decisão está tomada”, diz Bolsonaro sobre saída do PSL https://t.co/CjQGwNTT7G";"1194009279788912640"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194009278585151493"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194009277691781120"
"RT @JacBolsonaro: Bolsonaro decidiu sair do PSL e criar um partido recomeçando do zero. Tem nosso total apoio. Será anunciado a criação de…";"1194009277528248321"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194009276672557057"
"RT @erikakokay: COVARDE E AUTORITÁRIO 

Bolsonaro ameaça usar Lei de Segurança Nacional contra Lula por querer ameaçar a “ordem constitucio…";"1194009276123164677"
"RT @DougsLocutor: R$ 19.000,00 (dezenove mil reais) gastos por dia, na média. De fev. a set. Gastou R$ 4,6 milhões com despesas no cartão.…";"1194009274244108289"
"RT @BolsonaroSP: Muito se fala que o Nordeste apóia Lula e o PT.

A agenda do Presidente Jair Bolsonaro em Campina Grande desmente essa far…";"1194009270540521473"
"RT @opinioso: Isso aqui é a essência deste governo. Sabe quanto custa o DPVAT por ano a um dono de carro? Coisa de 16 reais. 1,6% de um sal…";"1194009268451782661"
"RT @JoseMedeirosMT: Biltre, falso é seu texto, você sabe mais do que ninguém que Lula não seria atingido atingido devido o príncipio da ant…";"1194009268145577990"
"Bolsonaro só faz merda  https://t.co/AAwpcqKlVW";"1194009267382226944"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194009265733853184"
"RT @apyus: O partido de Jair Bolsonaro vai se chamar 'Lula Pelo Bra...'

Não, calma, li errado. Será 'Aliança Pelo Brasil'.
https://t.co/dh…";"1194009264555220993"
"RT @MarceloFreixo: Golpistas da Bolívia invadiram jornal, amarraram jornalistas, incendiaram casas, sequestraram adversários e espancaram m…";"1194009260860030976"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194009259643691008"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194009259333365761"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194009257429127168"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194009256988696577"
"RT @jose_neumanne: Lula ataca porque não tem defesa: Petista acusa Bolsonaro de crime de que não tem provas, porque conta com imunidade gar…";"1194009256686751744"
"RT @OlavoOpressor: Na famosa declaração do Eduardo Bolsonaro sobre o AI-5, tudo o que ele fez foi apontar a uma possibilidade histórica e e…";"1194009255709417473"
"RT @rubenspasa: O ditador já está ameaçando. https://t.co/NBOsmGwlPY";"1194009255319363584"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009254723801088"
"RT @MarcosQuezado1: Bolsonaro é ovacionado e dá grito tribal na Paraíba (veja o vídeo) https://t.co/0KSMyild5g";"1194009254639878149"
"RT @realmtecinfor: Bolsonaro entrega 4,1 mil casas Populares na  Paraíba https://t.co/e9hfotCXnB";"1194009251016052736"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009248751071234"
"RT @RogerioCorreia_: Bolsonaro se elegeu espalhando fake news e permanece com a mesma tática. Divulgou um balanço, intitulado “300 Dias Rec…";"1194009248574902272"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194009245571846144"
"RT @DougsLocutor: R$ 19.000,00 (dezenove mil reais) gastos por dia, na média. De fev. a set. Gastou R$ 4,6 milhões com despesas no cartão.…";"1194009245513134080"
"RT @DZlia3: O Kimcatacoquinho disse hoje que o Brasil não se resume a Bolsonaro e ao carniça,  pois há outras opções viáveis.

Na sequência…";"1194009245324316673"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194009244711948289"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194009240777756672"
"RT @jose_neumanne: Lula ataca porque não tem defesa: Petista acusa Bolsonaro de crime de que não tem provas, porque conta com imunidade gar…";"1194009238781202433"
"O carinho que o bolsonaro mendiga, o lula tem de sobra. https://t.co/blQ3U0wiKd";"1194009237288042505"
"RT @PACHECO__WEB: ?URGENTE. O @jairbolsonaro + 26 deputados e 2 senadores, decidiram sair do PSL.
O presidente irá criar seu próprio partid…";"1194009235434160130"
"RT @SophiePieretti: Caminhoneiros, 'gado do Bolsonaro', 'militantes virtuais pagos', perfis vaporwave, 'robôs do governo' e tias do zap tod…";"1194009234918256640"
"@SargentoFAHUR ????? já tenho substituto para o lugar do Bolsonaro.";"1194009234700165121"
"RT @HaddadDebochado: E o Jair Bolsonaro sendo chamado de “ex-presidente” de novo na Globo News?

VAMO FAZER ISSO VIRAR REALIDADE https://t.…";"1194009233529937920"
"RT @fariasbolsogata: ?BOLSONARO VETA PEPPA NA REUNIÃO DO PSL
O PRESIDENTE @jairbolsonaro CONVOCOU REUNIÃO DO PSL PARA ANUNCIAR  SUA SAÍDA D…";"1194009232473051136"
"RT @brupls: quem foi o retardado que preferiu ter mais 1h hora de sol de manhã do que a tarde ah claro foi o imbecil do bolsonaro";"1194009231961268224"
"RT @GCasaroes: Deu na @VEJA: o novo partido de Bolsonaro se chamará Aliança pelo Brasil.

Não custa lembrar que o último partido brasileiro…";"1194009231336378369"
"RT @BrazilFight: URGENTE-BOLSONARO MANDA RECADO PARA LULA
'Temos uma Lei de Segurança Nacional que está aí para ser usada. Alguns acham que…";"1194009230912737280"
"RT @LeilaGermano: Lula x Marina Silva => Marina Silva

Lula x Ciro Gomes => Ciro Gomes

Lula x Zé das Couves => Zé das Couves

Lula x Bolso…";"1194009230208049157"
"RT @OlavoOpressor: Na famosa declaração do Eduardo Bolsonaro sobre o AI-5, tudo o que ele fez foi apontar a uma possibilidade histórica e e…";"1194009229809606657"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194009228761030658"
"@JoelPinheiro85 Apoiar Bolsonaro onde? kkkkkkkkkk

Para de inventar história pra defender seu socialistinha de estimação.";"1194009226470969345"
"RT @sensoinc: O autocrata criminoso de guerra que manda gays para a prisão vira herói de esquerdistas por dar indiretinha a Bolsonaro - Por…";"1194009224520634371"
"RT @RogerioCorreia_: Bolsonaro se elegeu espalhando fake news e permanece com a mesma tática. Divulgou um balanço, intitulado “300 Dias Rec…";"1194009224516386816"
"RT @NiDeOliveira71: desde antes de Lula sair da prisão que a imprensa liberal só tem um discurso: 'Lula solto acirra a polarização'. sabe o…";"1194009223421710336"
"RT @CarlosBolsonaro: Bolsonaro estava em Brasília, eu no trabalho e o catraca livre eu já não sei. Mas  quem mexeu a boca do cara foi o pod…";"1194009220741521409"
"RT @brasil247: Bebianno: deslealdade é marca registrada da família Bolsonaro https://t.co/owkIPy7lNf";"1194009220573749250"
"EXCLUSIVO: “TEM UMA LINHA DE INVESTIGAÇÃO DE ALGUÉM PRÓXIMO DE MIM”, DIZ BOLSONARO SOBRE CASO ADÉLIO https://t.co/4bPK7CDyHX";"1194009217826467840"
"RT @RenovaMidia: “Nosso papel é diminuir cada vez mais a guerra que vivemos e ainda perdemos no #Brasil!”, afirmou o presidente Jair Bolson…";"1194009215418941441"
"RT @umvicente: O BOLSONARO GRITANDO IHUUUUUUUUU 
este eh o tweet https://t.co/8eTIiCZqJS";"1194009214852706305"
"RT @psol50: - Zema, do Novo, fala que 'Constituição deixa país ingovernável'

- Interventor de presídios do Pará diz que 'presos não são to…";"1194009213875425280"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194009213703540737"
"RT @MarcosQuezado1: Bolsonaro é ovacionado e dá grito tribal na Paraíba (veja o vídeo) https://t.co/0KSMyild5g";"1194009211639865345"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194009209655963649"
"RT @cynaramenezes: o diário oficial, ops, o antagonista, entrevistou bolsonaro. todas as perguntas foram levantadas de bola para ele e inci…";"1194009209496571904"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194009209169416195"
"RT @joseluizgontijo: Porque você acha que os Marinho estão brigando com o Bolsonaro? Porque ele cortou a corrupção de verbas públicas em mi…";"1194009209089773574"
"@CarlosBolsonaro esses congresso não tem saida só fechando bolsonaro governa com uma quadrilha pacote anticrime foi pro beleleu nando moura está certissimo não tem nada de insentão só está falando a verdade  amordaça aprovada com cadeia o stf faz o que quer o brasil vive uma escravidão pena";"1194009206338269184"
"EXCLUSIVO: “TEM UMA LINHA DE INVESTIGAÇÃO DE ALGUÉM PRÓXIMO DE MIM”, DIZ BOLSONARO SOBRE CASO ADÉLIO https://t.co/dnQoyhjrER bum";"1194009205658787841"
"RT @Hades93231158: Uma vez me perguntaram qual foi a pior coisa que mandei de tártaro pra aí, sem pensar duas vezes falei Jair Messias Bols…";"1194009205419761665"
"RT @MarceloFreixo: Golpistas da Bolívia invadiram jornal, amarraram jornalistas, incendiaram casas, sequestraram adversários e espancaram m…";"1194009204488646656"
"Bolsonaro deve ficar sem partido até recolher as assinaturas necessárias para criar uma nova agremiação  https://t.co/NRg89EHUb2";"1194009204266287104"
"RT @PACHECO__WEB: ?URGENTE. O @jairbolsonaro + 26 deputados e 2 senadores, decidiram sair do PSL.
O presidente irá criar seu próprio partid…";"1194009204106940417"
"RT @futebol_info: “Não existe momento maior de satisfação para um político do que ser bem recebido pelo seu povo. É um momento de satisfaçã…";"1194009203372969984"
"RT @bibonunes1: 'Se realmente confirmar que ele vai sair do PSL, eu o acompanho. Mas precisamos de uma autorização judicial para seguirmos…";"1194009202936754176"
"@jairbolsonaro @BolsonaroSP @CarlosBolsonaro eu quero fazer parte novo partido Presidente Bolsonaro ???????
#BolsonaroEstamosContigo 
#Bolsonaro2022";"1194009202349559808"
"RT @suelyramos6: Bolsonaro: “A Lei de Segurança Nacional esta aí para ser usada” https://t.co/SmSV8xLsr5";"1194009201938501633"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009198021021696"
"RT @g1carros: Bolsonaro edita medida provisória que extingue o DPVAT a partir de 2020 https://t.co/CipADGKshi";"1194009196360065024"
"RT @zehdeabreu: O mentecapto capitão se borra de medo do Lula:
Bolsonaro ameaça usar Lei de Segurança Nacional contra Lula - Brasil 247 htt…";"1194009195475095552"
"RT @CarlosBolsonaro: Governo Bolsonaro, via @mdregional_br , Gustavo Canuto, entrega moradias populares na Paraíba. Mais de 30 mil já foram…";"1194009191863730177"
"@LucidSeeker2 @WagnerThomazoni @Nah_Vaporwave @Lets_Dex Pior que agora começaram a acusar o Nando e quem crítica de estar querendo derrubar o Bolsonaro, para mim deu estes aí, gosto dos caras, são engraçados, mas acho que acusações assim já extrapolam os limites...";"1194009190685200384"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194009189548466176"
"Bolsonaro assina MP que extingue DPVAT https://t.co/eRjDbv1IYs";"1194009189372313600"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194009188801880065"
"RT @BrasilAdoro: Onde eu assino????
Novo partido de Bolsonaro já tem nome: Aliança pelo Brasil - Prisma - R7 R7 Planalto https://t.co/i2aFm…";"1194009188671864833"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194009187832991744"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009187694661635"
"RT @fariasbolsogata: ?BOLSONARO VETA PEPPA NA REUNIÃO DO PSL
O PRESIDENTE @jairbolsonaro CONVOCOU REUNIÃO DO PSL PARA ANUNCIAR  SUA SAÍDA D…";"1194009187426209797"
"RT @kabokiko: Ditadorzinho de merda segue ameaçando a democracia

Bolsonaro sobre Lula: 'A Lei de Segurança Nacional está aí para ser usada…";"1194009186440548352"
"RT @carteiroreaca: Fui notificado pela direção nacional do PSL que estou no Conselho de Ética do Partido. Os fisiológicos querem minha expu…";"1194009185912020994"
"RT @sensoinc: O autocrata criminoso de guerra que manda gays para a prisão vira herói de esquerdistas por dar indiretinha a Bolsonaro - Por…";"1194009184943116303"
"RT @folha: Após ameaçar Globo e Folha, Bolsonaro diz que Lula defende censura da mídia; presidente ameaçou não renovar concessão da TV Glob…";"1194009184783736832"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194009182950887425"
"RT @MARCIOTOBIAS6: THREAD DENÚNCIA

BOLSONARO, DIAS TOFFOLI E ANDRÉ MENDONÇA TENTAM DESTRUIR DELTAN DALLAGNOL E A LAVA JATO

O Bolsonaro, a…";"1194009182762160134"
"RT @MarceloFreixo: Golpistas da Bolívia invadiram jornal, amarraram jornalistas, incendiaram casas, sequestraram adversários e espancaram m…";"1194009180207751171"
"Isso aqui é a essência deste governo. Sabe quanto custa o DPVAT por ano a um dono de carro? Coisa de 16 reais. 1,6% de um salário mínimo. Em parcela única. Uma mixaria, irrisória. https://t.co/VORT3APSzG";"1194009178207068161"
"Moralista sem moral é a mesma coisa que o Bolsonaro na presidência ::::::::::::::::: NÃO TEM COERÊNCIA";"1194009176919461895"
"RT @PReflitao: O BOLSONARO GRITANDO IHUUUUUUUUU PASSANDO NA SUA TL https://t.co/qHMJOZ8gP0";"1194009174021197824"
"RT @gazetadopovo: ? ENTREVISTA EXCLUSIVA! 

Sergio Moro fala pela primeira vez após a soltura de Lula e rebate ataques: https://t.co/8kh3eQ…";"1194009173471744000"
"RT @GeografiaT: Novo partido criado por Bolsonaro já tem nome: 

APB - Aliança Pelo Brasil.";"1194009172809076739"
"APB Aliança Pelo Brasil
Novo partido do Presidente Bolsonaro https://t.co/ekznjU3SZX";"1194009172297371648"
"RT @IvanValente: Moro ao polemizar com Lula abertamente confirma o que todos sabemos, ou seja, a vocação política reacionária do pseudo-jui…";"1194009171441700864"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194009170221162497"
"“A LEI DE SEGURANÇA NACIONAL ESTÁ AÍ PARA SER USADA”, DIZ BOLSONARO SOBRE LULA  . Temos uma Lei de Segurança Nacional que está aí para ser usada. Alguns acham que os pronunciamentos, as falas desse elemento, que por ora está solto, infringem a lei.";"1194009168795054082"
"RT @BrasilAdoro: Onde eu assino????
Novo partido de Bolsonaro já tem nome: Aliança pelo Brasil - Prisma - R7 R7 Planalto https://t.co/i2aFm…";"1194009166626643968"
"RT @Fernandes_Filho: Professora enfrenta Bolsonaro em Brasília: “Seu merda! Seu bosta! Seu filho da puta! Você ganhou as eleições graças a…";"1194009163736723456"
"RT @RenovaMidia: A ideia do governo Jair Bolsonaro com a expansão do Cadastro Positivo é fazer com que o consumidor possa ter acesso a créd…";"1194009162298142722"
"RT @BrasilAdoro: Onde eu assino????
Novo partido de Bolsonaro já tem nome: Aliança pelo Brasil - Prisma - R7 R7 Planalto https://t.co/i2aFm…";"1194009161648005120"
"RT @brupls: quem foi o retardado que preferiu ter mais 1h hora de sol de manhã do que a tarde ah claro foi o imbecil do bolsonaro";"1194009161572507648"
"RT @jose_neumanne: Lula ataca porque não tem defesa: Petista acusa Bolsonaro de crime de que não tem provas, porque conta com imunidade gar…";"1194009160553242624"
"RT @BrazilFight: Bolsonaro:'Muitos cobram de mim uma posição sobre o que é decidido pelo Supremo. Por que vou criar foco de atrito,onde 11…";"1194009159768903680"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194009152550506496"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194009152533729282"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194009149824262148"
"RT @criticanac: Pode estar no horizonte político a concretização de uma antiga ambição da direita nacional: a formação de um partido autent…";"1194009147924189185"
"RT @AlencarBraga13: ABSOURDO! Em uma transmissão pública de TV e em uma solenidade oficial, BOLSONARO ADMITE QUE SÓ VIROU PRESIDENTE PORQUE…";"1194009146917560323"
"RT @erikakokay: COVARDE E AUTORITÁRIO 

Bolsonaro ameaça usar Lei de Segurança Nacional contra Lula por querer ameaçar a “ordem constitucio…";"1194009146254856192"
"RT @RenovaMidia: “Nosso papel é diminuir cada vez mais a guerra que vivemos e ainda perdemos no #Brasil!”, afirmou o presidente Jair Bolson…";"1194009145386647554"
"RT @nadanovonofront: Rapaz, o Putin CHAMOU NA CHINCHA o Bolsonaro. Marcou reunião quinta após a cúpula dos Brics pra conversar sobre a Bolí…";"1194009144736526337"
"@BolsonaroSP @SF_Moro Se a Sâmia arrancar os cabelos com essa piada ruim, vai ficar mais careca que o Filhinho de Papai do Bolsonaro.";"1194009144510029829"
